,title,date
540,مقترح قانون عدد 2020/108 يتعلق بتنقيح واتمام القانون عدد 70 لسنة 1982 المؤرخ في 6 أوت 1982 يتعلق بضبط القانون الاساسي العام لقوات الامن الداخلي,2020-7-29
541,مشروع قانون أساسي عدد 2020/107 يتعلق بالموافقة على انضمام الجمهورية التونسية الى تعديل بروتوكول مونتريال بشان المواد المستنفذة لطبقة الاوزون المعتمدة بكيغالي في 15 أكتوبر 2016,2020-7-24
542,مشروع قانون عدد 2020/106 يتعلق بالموافقة على عقد القرض المبرم بتونس بتاريخ 03 جوان 2020 بين الجمهورية التونسية والمؤسسة الألمانية للقروض من أجل إعادة الإعمار لتمويل برنامج دعم الإصلاحات في القطاعين البنكي والمالي - مرحلة ثانية -,2020-7-24
543,مشروع قانون أساسي عدد 2020/105 يتعلق بالموافقة على بروتوكول ناغويا بشأن الحصول على الموارد الجينية والتقاسم العادل والمنصف للمنافع الناشئة عن استخدامها الملحق باتفاقية التنوع البيولوجي,2020-7-24
544,مشروع قانون عدد 2020/104 يتعلق بتنشيط الاقتصاد وإدماج القطاع الموازي ومقاومة التهرب الجبائي,2020-7-24
545,مقترح قانـون عدد 2020/103 يتعلّق بتنقيح مجلة الطيران المدني,2020-7-23
546,"مقترح قانون أساسي عدد 2020/102 يتعلق بإنشاء بلدية ""جرزونة""",2020-7-21
547,مشروع قانون أساسي عدد 2020/101 يتعلق بالموافقة على المعاهدة المؤسسة لوكالة الأدوية الإفريقية,2020-7-14
548,مشروع قانون أساسي عدد 2020/100 يتعلق بالموافقة على الاتفاق المؤسس لمنطقة التجارة الحرة القارية الافريقية,2020-7-14
549,مقترح قانون عدد 2020/99 يتعلق بتنقيح قانون المساجد عدد 34 لسنة 1988 المؤرخ في 3 ماي 1988,2020-7-13
550,"مقترح قانون أساسي عدد 2020/98 يتعلق بإنشاء بلدية ""الحرارية""",2020-7-10
551,مقترح قانون عدد 2020/97 يتعلق بضبط الامتيازات الجبائية لفائدة التونسيين المقيمين بالخارج وشروط منحها,2020-7-10
552,مقترح قانون عدد 2020/96 يتعلق بتحديد اختصاص المحاكم العسكرية في الجرائم العسكرية التي يرتكبها عسكريون,2020-7-09
553,مشروع قانون أساسي عدد 2020/95 يتعلق بحرية الاتصال السمعي البصري وبتنظيم هيئة الاتصال السمعي البصري وضبط اختصاصاتها,2020-7-09
554,مقترح قانون عدد 2020/94 يتعلق بإلغاء الفصل 80 من مجلة الاتصالات,2020-7-07
555,مقترح قانون عدد 2020/93 يتعلق بتنقيح الفصل 48 من قانون عدد 112 لسنة 1983 المتعلق بضبط القانون العام لأعوان الدولة والجماعات العمومية المحلية والمؤسسات العمومية ذات الصبغة الإدارية,2020-7-03
556,مقترح قانون عدد 2020/92 يتعلق بتنقيح بعض أحكام مجلة الجنسية التونسية,2020-7-03
557,مقترح قانون عدد 2020/91 يتعلق بتعديل الفصل 172 من مجلة التأمين,2020-7-03
558,مقترح قانون عدد 2020/90 يتعلق بالمبادئ الرامية إلى ترسيخ اللغة العربية ودعمها وتعميم استخدامها,2020-7-03
559,مقترح قانون أساسي عدد 2020/89 يتعلق بتجريم خطاب التحريض على الكراهية والتباغض,2020-7-03
560,مقترح قانون أساسي عدد 2020/88 يتعلق بتنظيم المؤسسات التضامنية,2020-7-03
561,مقترح قانون عدد 2020/87 يتعلق بتثمين التراث الجيولوجي وحمايته,2020-7-03
562,مقترح قانون عدد 2020/86 يتعلق بتنقيح القانون عدد 53 لسنة 2013 المؤرخ في 24 ديسمبر 2013 يتعلق بإرساء العدالة الانتقالية وتنظيمها,2020-7-02
563,مقترح قانون عدد 2020/85 يتعلق بتنقيح المرسوم عدد 87 لسنة 2011 مؤرخ في 24 سبتمبر 2011 يتعلق بتنظيم الأحزاب السياسية,2020-6-30
564,مشروع قانون أساسي عدد 2020/83 يتعلق بتنقيح وإتمام القانون عدد 27 لسنة 1993 المؤرخ في 22 مارس 1993 المتعلق ببطاقة التعريف الوطنية,2020-6-24
565,مشروع قانون أساسي عدد 2020/84 يتعلق بتنقيح وإتمام القانون عدد 40 لسنة 1975 المؤرخ في 14 ماي 1975 المتعلق بجوازات السفر ووثائق السفر,2020-6-24
566,"مشروع قانون عدد 2020/75 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 27 لسنة 2020 المؤرخ في 6 جوان 2020 المتعلق بإتمام مرسوم رئيس الحكومة عدد 11 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بمراجعة الأداءات والمعاليم المستوجبة على منتجات الحماية الفردية ومدخلاتها للتوقّي من انتشار الإصابة بفيروس كورونا ""كوفيد -19.""",2020-6-19
567,"مشروع قانون عدد 2020/74 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 26 لسنة 2020 المؤرخ في 6 جوان 2020 المتعلق بتنقيح وإتمام مرسوم رئيس الحكومة عدد 3 لسنة 2020 المؤرخ في 14 أفريل 2020 المتعلق بضبط إجراءات اجتماعية استثنائية وظرفية لمرافقة بعض الأصناف من العاملين لحسابهم الخاص المتضررين من التداعيات المنجرة عن تطبيق إجراءات الحجر الصحي الشامل توقيا من تفشي فيروس كورونا ""كوفيد-19.""",2020-6-19
568,مشروع قانون عدد 2020/73 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 25 لسنة 2020 المؤرخ في 6 جوان 2020 المتعلق بالموافقة على اتفاقية القرض المبرمة بتاريخ 27 أفريل 2020 بين حكومة الجمهورية التونسية والصندوق العربي للإنماء الاقتصادي والاجتماعي للمساهمة في تمويل البرنامج الإسعافي لدرء الأثار الناجمة عن جائحة كورونا,2020-6-19
569,مشروع قانون عدد 2020/72 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 24 لسنة 2020 المؤرخ في 28 ماي 2020 المتعلق بضبط أحكام خاصة بحالات التمديد في عقود اللزمات,2020-6-19
570,مشروع قانون عدد 2020/63 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 15 لسنة 2020 المؤرخ في 28 أفريل 2020 المتعلق بضبط إجراءات استثنائية لصرف وتجديد صرف الأدوية للعموم خلال فترة الحجر الصحي الشامل,2020-6-19
571,مشروع قانون عدد 2020/61 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 13 لسنة 2020 المؤرخ في 27 أفريل 2020 المتعلق بمراجعة الآجال الخاصة بإنجاز الاستثمار والانتفاع بالحوافز,2020-6-19
572,مشروع قانون عدد 2020/60 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 12 لسنة 2020 المؤرخ في 27 أفريل 2020 المتعلق بإتمام مجلة الإجراءات الجزائية,2020-6-19
573,"مشروع قانون عدد 2020/59 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 11 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بمراجعة الأداءات والمعاليم المستوجبة على منتجات الحماية الفردية ومدخلاتها للتوقّي من انتشار الإصابة بفيروس كورونا ""كوفيد - 19""",2020-6-19
574,مشروع قانون عدد 2020/58 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 10 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بضبط أحكام خاصة لزجر مخالفة قواعد المنافسة والأسعار,2020-6-19
575,"مشروع قانون عدد 2020/57 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 9 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بزجر مخالفة منع الجولان وتحديده والحجر الصحي الشامل والتدابير الخاصة بالأشخاص المصابين أو المشتبه بإصابتهم بفيروس كورونا ""كوفيد - 19""",2020-6-19
576,مشروع قانون عدد 2020/56 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 8 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بتعليق الإجراءات والآجال,2020-6-19
577,مشروع قانون عدد 2020/55 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 7 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بضبط أحكام استثنائية تتعلق بالأعوان العموميين وبسير المؤسسات والمنشآت العمومية والمصالح الإدارية,2020-6-19
578,"مشروع قانون عدد 2020/54 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 6 لسنة 2020 المؤرخ في 16 أفريل 2020 المتعلق بسن إجراءات جبائية ومالية للتخفيف من حدّة تداعيات انتشار فيروس كورونا ""كوفيد - 19""",2020-6-19
579,مشروع قانون عدد 2020/53 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 5 لسنة 2020 المؤرخ في 14 أفريل 2020 المتعلق باقتطاع يوم عمل بعنوان شهر أفريل لسنة 2020 لفائدة ميزانية الدولة,2020-6-19
580,"مشروع قانون عدد 2020/52 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 4 لسنة 2020 المؤرخ في 14 أفريل 2020 المتعلق بسن إجراءات اجتماعية استثنائية وظرفية لمرافقة المؤسسات والإحاطة بأجرائها المتضررين من التداعيات المنجرة عن تطبيق إجراءات الحجر الصحي الشامل توقيا من تفشي فيروس كورونا ""كوفيد-19""",2020-6-19
581,"مشروع قانون عدد 2020/51 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 3 لسنة 2020 المؤرخ في 14 أفريل 2020 المتعلق بضبط إجراءات اجتماعية استثنائية وظرفية لمرافقة بعض الأصناف من العاملين لحسابهم الخاص المتضررين من التداعيات المنجرة عن تطبيق إجراءات الحجر الصحي الشامل توقيا من تفشي فيروس كورونا ""كوفيد-19""",2020-6-19
582,مشروع قانون عدد 2020/50 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 2 لسنة 2020 المؤرخ في 14 أفريل 2020 المتعلق بسن أحكام استثنائية وظرفية بخصوص تعليق العمل ببعض أحكام مجلة الشغل,2020-6-19
583,مشروع قانون عدد 2020/49 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 1 لسنة 2020 المؤرخ في 14 أفريل 2020 المتعلق بالنشرية الالكترونية للرائد الرسمي للجمهورية التونسية وبتحديد تاريخ نفاذ النصوص القانونية,2020-6-19
584,مقترح قانون عدد 2020/48 يتعلق بتجريم البغاء العلني,2020-6-19
585,مشروع قانون عدد 2020/82 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 34 لسنة 2020 المؤرخ في 10 جوان 2020 المتعلق بإلغاء بعض أحكام مرسوم رئيس الحكومة عدد 10 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بضبط أحكام خاصة لزجر مخالفة قواعد المنافسة والأسعار,2020-6-19
586,مشروع قانون عدد 2020/81 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 33 لسنة 2020 المؤرخ في 10 جوان 2020 المتعلق بنظام المبادر الذاتي,2020-6-19
587,"مشروع قانون عدد 2020/80 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 32 لسنة 2020 المؤرخ في 10 جوان 2020 المتعلق بسن إجراءات اجتماعية استثنائية إضافية لمرافقة بعض أصناف المؤسسات والإحاطة بأجرائها المتضررين من التداعيات المنجرة عن تطبيق إجراءات التوقي من انتشار فيروس كورونا ""كوفيد-19""",2020-6-19
588,مشروع قانون عدد 2020/79 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 31 لسنة 2020 المؤرخ في 10 جوان 2020 المتعلق بالتبادل الإلكتروني للمعطيات بين الهياكل والمتعاملين معها وفيما بين الهياكل,2020-6-19
589,"مشروع قانون عدد 2020/78 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 30 لسنة 2020 المؤرخ في 10 جوان 2020 المتعلق بإجراءات لدعم أسس التضامن الوطني ومساندة الأشخاص والمؤسسات تبعا لتداعيات انتشار فيروس كورونا ""كوفيد-19""",2020-6-19
590,مشروع قانون عدد 2020/77 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 29 لسنة 2020 المؤرخ في 10 جوان 2020 المتعلق بنظام المراقبة الالكترونية في المادة الجزائية,2020-6-19
591,"مشروع قانون عدد 2020/76 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 28 لسنة 2020 المؤرخ في 10جوان 2020 المتعلق بالموافقة على اتفاق القرض المبرم بتونس بتاريخ 4 جوان 2020 بين الجمهورية التونسية والبنك الإفريقي للتنمية لتمويل برنامج دعم مُجابهة جائحة فيروس ""كوفيد-19"" عن طريق الإدماج الاجتماعي والتشغيل",2020-6-19
592,"مشروع قانون عدد 2020/75 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 27 لسنة 2020 المؤرخ في 6 جوان 2020 المتعلق بإتمام مرسوم رئيس الحكومة عدد 11 لسنة 2020 المؤرخ في 17 أفريل 2020 المتعلق بمراجعة الأداءات والمعاليم المستوجبة على منتجات الحماية الفردية ومدخلاتها للتوقّي من انتشار الإصابة بفيروس كورونا ""كوفيد -19.""",2020-6-19
593,"مشروع قانون عدد 2020/74 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 26 لسنة 2020 المؤرخ في 6 جوان 2020 المتعلق بتنقيح وإتمام مرسوم رئيس الحكومة عدد 3 لسنة 2020 المؤرخ في 14 أفريل 2020 المتعلق بضبط إجراءات اجتماعية استثنائية وظرفية لمرافقة بعض الأصناف من العاملين لحسابهم الخاص المتضررين من التداعيات المنجرة عن تطبيق إجراءات الحجر الصحي الشامل توقيا من تفشي فيروس كورونا ""كوفيد-19.""",2020-6-19
594,مشروع قانون عدد 2020/73 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 25 لسنة 2020 المؤرخ في 6 جوان 2020 المتعلق بالموافقة على اتفاقية القرض المبرمة بتاريخ 27 أفريل 2020 بين حكومة الجمهورية التونسية والصندوق العربي للإنماء الاقتصادي والاجتماعي للمساهمة في تمويل البرنامج الإسعافي لدرء الأثار الناجمة عن جائحة كورونا,2020-6-19
595,مشروع قانون عدد 2020/72 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 24 لسنة 2020 المؤرخ في 28 ماي 2020 المتعلق بضبط أحكام خاصة بحالات التمديد في عقود اللزمات,2020-6-19
596,مشروع قانون عدد 2020/62 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 14 لسنة 2020 المؤرخ في 27 أفريل 2020 المتعلق بسن أحكام ظرفية واستثنائية لتعليق الإجراءات والآجال أو تمديدها في مجالي الضمان الاجتماعي والمنافع المسداة من قبل الصندوق الوطني للضمان الاجتماعي,2020-6-19
597,مشروع قانون عدد 2020/61 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 13 لسنة 2020 المؤرخ في 27 أفريل 2020 المتعلق بمراجعة الآجال الخاصة بإنجاز الاستثمار والانتفاع بالحوافز,2020-6-19
598,مشروع قانون عدد 2020/60 يتعلق بالمصادقة على مرسوم رئيس الحكومة عدد 12 لسنة 2020 المؤرخ في 27 أفريل 2020 المتعلق بإتمام مجلة الإجراءات الجزائية,2020-6-19
599,مقترح قانون عدد 2020/47 يتعلق بتنقيح القانون الأساسي عدد 16 لسنة 2014 المؤرخ في 26 ماي 2014 المتعلق بالانتخابات والاستفتاء,2020-6-18
600,مقترح قانون عدد 2020/46 يتعلق بإلحاق المستشفى الجديد بصفاقس بإدارة المستشتفى العسكري,2020-6-17
601,مقترح قانون عدد 2020/45 يتعلق بتنقيح أحكام الشيك بدون رصيد في المجلة التجارية,2020-6-15
602,مقترح قانون أساسي عدد 2020/44 يتعلق بتنقيح القانون الأساسي عدد 50 لسنة 2015 المؤرخ في 3 ديسمبر 2015 المتعلق بالمحكمة الدستورية,2020-6-03
603,مقترح قانون عدد 2020/43 يتعلق بالتصرف في الأموال والممتلكات المصادرة الجارية واسترجاعها لفائدة الدولة,2020-6-02
604,مقترح قانون عدد 2020/42 يتعلق بتنقيح القانون عدد 12 لسنة 1985 المؤرخ في 5 مارس 1985 المتعلق بنظام الجرايات المدنية والعسكرية للتقاعد وللباقين على قيد الحياة في القطاع العمومي ( إلغاء التقاعد الوجوبي),2020-5-27
605,"مقترح قانون أساسي عدد 2020/40 يتعلق بإلغاء العمل باتفاقية الإستثمار المبرمة بين الجمهورية التونسية وشركة ""سما دبي"" بتاريخ 26 أفريل 2007 والمصادق عليها بالقانون عدد 44 لسنة 2007 والمؤرخ في 17 جويلية 2007 والمتعلق بالترخيص للدولة بالالتزام باتفاقية الاستثمار بالبحيرة بتونس الجنوبية",2020-5-22
606,مقترح قانون عدد 2020/39 يتعلق بتنقيح مجلة الاجراءات الجزائية بإضافة الفصل 365 مكرر من مجلة الاجراءات الجزائية,2020-5-15
607,مقترح قانون عدد 2020/38 يتعلق بتنقيح القانون عدد 40 لسنة 1975 المؤرخ في 14 ماي 1975 لمؤرخ في 14 ماي 1975 المتعلق بجوازات السفر ووثائق السفر,2020-5-15
608,مقترح قانون عدد 2020/37 يتعلق بتنفيد أحكام المحكمة الإدارية,2020-5-15
609,مقترح قانون عدد 2020/36 يتعلق بتنقيح القانون عدد 36 لسنة 1994 المتعلق بالملكية الفكرية والأدبية,2020-5-15
610,مشروع قانون عدد 2020/35 يتعلق بالموافقة على اتفاقية القرض المبرمة بتاريخ 22 أكتوبر 2018 بين الجمهورية التونسية والوكالة الفرنسية للتنمية للمساهمة في تمويل برنامج إحياء المراكز العمرانية القديمة بتونس,2020-5-15
611,مقترح قانون عدد 2020/34 يتعلق بتنقيح المرسوم عدد 116 لسنة 2011 المؤرخ في 02 نوفمبر 2011,2020-5-04
612,مقترح قانون عدد 2020/32 يتعلق بتنقيح مجلة الشغل,2020-4-30
613,مشروع قانون عدد 2020/31 يتعلق بالمصادقة على الإحالة لفائدة الدولة للقرض الرقاعي المصدر من قبل البنك المركزي التونسي بالسوق المالية العالمية، موضوع الإتفاقات المبرمة بين البنك المركزي التونسي وجمع من مؤسسات مالية أجنبية,2020-3-26
614,مشروع قانون عدد 2020/30 يتعلّق بالتفويض إلى رئيس الحكومة في إصدار مراسيم طبقا للفقرة الثانية من الفصل 70 من الدستور,2020-3-25
615,مقترح قانون عدد 2020/29 يتعلق بتنقيح الفصلين 245 و 247 من المجلة الجزائية,2020-3-12
616,مقترح قانون عدد 2020/28 يتعلق بتنقيح القانـون عدد 50 لسنة 2013 المؤرخ في 19 ديسمبر 2013 المتعلق بضبط نظام خاص للتعويض عن الأضرار الناتجة لأعوان قوات الأمن الداخلي عن حوادث الشغل والأمراض المهنية,2020-3-12
617,مقترح قانون عدد 2020/27 يتعلق بتنقيح القانون عدد 4 لسنة 2012 المؤرخ في 22 جوان 2012 المتعلق بأحكام إستثنائية للإنتداب في القطاع العام,2020-3-03
618,جلسة عامة مخصصة لمنح الثقة لأعضاء الحكومة المقترحين - حكومة الياس الفخفاخ,2020-2-26
619,مشروع قانون عدد 2020/26 يتعلق بالتمويل التشاركي,2020-2-21
620,مقترح قانون أساسي عدد 2020/025 يتعلق بالاستقلالية الإدارية والمالية لمجلس نواب الشعب وبضبط قواعد سير عمله,2020-2-18
621,مشروع قانون عدد 2020/21 يتعلق بالموافقة على اتفاق القرض المبرم بتاريخ 6 نوفمبر 2019 بين الجمهورية التونسية والبنك الإفريقي للتنمية للمساهمة في تمويل مشروع التنمية والنهوض بالمنظومات الفلاحية بولاية زغوان,2020-2-13
622,مشروع قانون عدد 2020/20 يتعلق بالموافقة على اتفاق القرض المبرم بتاريخ 30 جانفي 2020 بين الجمهورية التونسية والبنك الدولي للإنشاء والتعمير لدعم الشركات الناشئة والمؤسسات الصغرى والمتوسطة المبتكرة,2020-2-13
623,مشروع قانون عدد 2020/19 يتعلق بالموافقة على اتفاق الضمان المبرم بتونس بتاريخ 30 جانفي 2020 بين الجمهورية التونسية والبنك الدولي للإنشاء والتعمير والمتعلق باتفاق القرض المبرم بين الشركة التونسية للكهرباء والغاز والبنك الدولي للإنشاء والتعمير للمساهمة في تمويل تدعيم القطاع الطاقي,2020-2-13
624,مشروع قانون عدد 2020/18 يتعلق بالموافقة على اتفاق الضمان المبرم بتاريخ 12 ديسمبر 2019 بين الجمهورية التونسية والبنك الأوروبي لإعادة الإعمار والتنمية والمتعلق باتفاق القرض المبرم بين شركة نقل تونس والبنك الأوروبي لإعادة الإعمار والتنمية للمساهمة في تمويل مشروع تجديد أسطول عربات نقل المسافرين للخط تونس – حلق الوادي- المرسى لشركة نقل تونس,2020-2-13
625,مشروع قانون عدد 2020/22 يتعلق بالموافقة على اتفاق الضمان عند أول طلب المبرم بتاريخ 17 ديسمبر 2019 بين الجمهورية التونسية والبنك الإفريقي للتنمية والمتعلق بالقرض المسند لفائدة الشركة التونسية للكهرباء والغاز للمساهمة في تمويل مشروع تهيئة وتجهيز شبكة نقل الكهرباء – المخطط الثالث عشر,2020-2-13
626,مشروع قانون عدد 2020/21 يتعلق بالموافقة على اتفاق القرض المبرم بتاريخ 6 نوفمبر 2019 بين الجمهورية التونسية والبنك الإفريقي للتنمية للمساهمة في تمويل مشروع التنمية والنهوض بالمنظومات الفلاحية بولاية زغوان,2020-2-13
627,مشروع قانون عدد 2020/20 يتعلق بالموافقة على اتفاق القرض المبرم بتاريخ 30 جانفي 2020 بين الجمهورية التونسية والبنك الدولي للإنشاء والتعمير لدعم الشركات الناشئة والمؤسسات الصغرى والمتوسطة المبتكرة,2020-2-13
628,مشروع قانون عدد 2020/19 يتعلق بالموافقة على اتفاق الضمان المبرم بتونس بتاريخ 30 جانفي 2020 بين الجمهورية التونسية والبنك الدولي للإنشاء والتعمير والمتعلق باتفاق القرض المبرم بين الشركة التونسية للكهرباء والغاز والبنك الدولي للإنشاء والتعمير للمساهمة في تمويل تدعيم القطاع الطاقي,2020-2-13
629,مشروع قانون عدد 2020/18 يتعلق بالموافقة على اتفاق الضمان المبرم بتاريخ 12 ديسمبر 2019 بين الجمهورية التونسية والبنك الأوروبي لإعادة الإعمار والتنمية والمتعلق باتفاق القرض المبرم بين شركة نقل تونس والبنك الأوروبي لإعادة الإعمار والتنمية للمساهمة في تمويل مشروع تجديد أسطول عربات نقل المسافرين للخط تونس – حلق الوادي- المرسى لشركة نقل تونس,2020-2-13
630,مشروع قانون عدد 2020/017 يتعلق بالموافقة على اتفاقية تأسيس شراكة بين الجمهورية التونسية والمملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية وملاحقها,2020-2-13
631,مقترح قانون عدد 2020/013 يتعلق بإتمام القانون عدد 40 لسنة 1975 المؤرخ في 14 ماي 1975 المتعلق بجوازات السفر ووثائق السفر,2020-2-10
632,مقترح قانون أساسي عدد 2020/012 يتعلق بسبر الآراء,2020-2-04
633,مشروع قانون عدد 2020/011 يتعلّق بالموافقة على اتفاقية القرض المبرمة بتاريخ 31 جانفي 2020 بين وزارة المالية ومجموعة من البنوك المحلية لتمويل ميزانية الدولة,2020-2-04
634,"مقترح قانون عدد 2020/10 يتعلق بإحداث الوكالة التونسية للتصرف في الدين والمالية الخارجية ""تونس الخزينة""",2020-1-31
635,مقترح قانون عدد 2020/009 يتعلق بتنقيح القانون الأساسي للميزانية عدد 15 لسنة 2019 المؤرخ في 13 فيفري 2019,2020-1-31
636,مشروع قانون عدد 2020/008 يتعلق بدعم الادماج المالي,2020-1-29
637,مشروع قانون أساسي عدد 2020/7 يتعلق بالموافقة على انضمام الجمهورية التونسية إلى البروتوكول بشأن الإدارة المتكاملة للمناطق الساحلية المتوسط,2020-1-28
638,مشروع قانون أساسي عدد 2020/006 يتعلق بالموافقة على اتفاقية تعاون في مجال النقل البحري بين حكومة الجمهورية التونسية وحكومة دولة قطر,2020-1-28
639,مشروع قانون أساسي عدد 2020/005 يتعلق بالموافقة على اتفاقية مقر بين حكومة الجمهورية التونسية وصندوق قطر للتنمية حول فتح مكتب لصندوق قطر للتنمية بتونس,2020-1-28
640,مشروع قانون عدد 2020/004 يتعلق بتنقيح وإتمام القانون عدد 4 لسنة 1998 المؤرخ في 2 فيفري 1998 المتعلق بشركات استخلاص الديون,2020-1-28
641,مشروع قانون عدد 2020/003 يتعلق بالموافقة على اتفاق بين حكومة الجمهورية التونسية وحكومة الجمهورية الفرنسية للنقل الدولي للأشخاص على الطرقات,2020-1-28
642,مشروع قانون عدد 2020/002 يتعلق بالموافقة على عقد التمويل المبرم بتاريخ 18 أكتوبر 2019 بين الجمهورية التونسية والبنك الأوروبي للاستثمار للمساهمة في تمويل برنامج إحياء المراكز العمرانية القديمة بتونس,2020-1-28
643,مقترح قانون أساسي عدد 2020/001 يتعلق بتنقيح وإتمام القانون الأساسي عدد 16 لسنة 2014 المؤرخ في 26 ماي 2014 المتعلق بالانتخابات والاستفتاء كما تم تنقيحه و إتمامه بالقانون الأساسي عدد7 لسنة 2017 المؤرخ في 14 فيفري 2017,2020-1-24
644,جلسة عامة مخصصة لمنح الثقة للأعضاء الحكومة المقترحين - حكومة الحبيب الجملي,2020-1-10
645,مشروع قانون عدد 2019/81 يتعلق بحوكمة المساهمات والمنشآت والمؤسسات العمومية,2019-12-27
646,مشروع قانون عدد 2019/80 يتعلق بإصدار المجلة الرقمية,2019-12-26
647,مشروع قانون عدد 2019/79 يتعلق بالاقتصاد الاجتماعي والتضامني,2019-12-25
648,مشروع قانون عدد 2019/78 يتعلق بالترخيص للدولة في الاكتتاب في الترفيع العام والإنتقائي في رأس مال البنك الدولي للإنشاء والتعمير وفي الترفيع العام في رأس مال المؤسسة المالية الدولية,2019-12-23
649,مشروع قانون أساسي عدد 2019/77 يتعلق بالموافقة على النظام الأساسي للمنظمة الإفريقية للملكية الفكرية، المعتمد بأديس أبابا في 31 جانفي 2016,2019-12-23
650,مشروع قانون عدد 2019/76 يتعلق بالموافقة على اتفاقية الضمان المبرمة بتاريخ 16 سبتمبر 2019 بين الجمهورية التونسية والمؤسسة الدولية الإسلامية لتمويل التجارة والمتعلقة باتفاقية المرابحة المبرمة بين الشركة التونسية لصناعات التكرير والمؤسسة المذكورة لتمويل استيراد البترول الخام ومنتجات البترول,2019-12-23
651,مقترح قانون عدد 2019/75 يتعلق بضبط النظام الأساسي للبنك المركزي التونسي,2019-12-18
652,مشروع قانون عدد 2019/74 يتعلق بتنظيم التجارة الدولية بأصناف الحيوانات والنباتات البرية المهددة بالانقراض,2019-12-05
